dealer_name,brand,model,year_of_release,country_of_origin,fuel_type,engine_volume,transmission_box,drive_type,region,quantity,price_USD,sale_USD,area,segment_2013,class_2013,sale_date,sale_quarter,car_age
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Усть-Каменогорск,7,12900.0,90300.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Уральск,4,12900.0,51600.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Талдыкорган,1,12900.0,12900.0,Алматинская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Семей,7,12900.0,90300.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Петропавловск,9,12900.0,116100.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Павлодар,7,12900.0,90300.0,Павлодарская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Кызылорда,2,12900.0,25800.0,Кызылординская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Костанай,4,12900.0,51600.0,Костанайская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Кокшетау,5,12900.0,64500.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Караганда,5,12900.0,64500.0,Карагандинская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Атырау,1,12900.0,12900.0,Атырауская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Нур-Султан,1,12900.0,12900.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Нур-Султан,5,12900.0,64500.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Алматы,1,12900.0,12900.0,Алматинская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Актобе,1,12900.0,12900.0,Актюбинская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Актау,2,12900.0,25800.0,Мангистауская Область,Легковые автомобили,B класс,2019-01-31,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Усть-Каменогорск,2,12900.0,25800.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Уральск,3,12900.0,38700.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Петропавловск,1,12900.0,12900.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Костанай,3,12900.0,38700.0,Костанайская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Караганда,2,12900.0,25800.0,Карагандинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Нур-Султан,2,12900.0,25800.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Алматы,3,12900.0,38700.0,Алматинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Актобе,1,12900.0,12900.0,Актюбинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Актау,3,12900.0,38700.0,Мангистауская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Усть-Каменогорск,3,12900.0,38700.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Уральск,3,12900.0,38700.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Талдыкорган,1,12900.0,12900.0,Алматинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Семей,1,12900.0,12900.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Павлодар,2,12900.0,25800.0,Павлодарская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Костанай,3,12900.0,38700.0,Костанайская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Караганда,3,12900.0,38700.0,Карагандинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Нур-Султан,4,12900.0,51600.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Актау,1,12900.0,12900.0,Мангистауская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Усть-Каменогорск,1,12900.0,12900.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Тараз,1,12900.0,12900.0,Жамбылская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Кызылорда,1,12900.0,12900.0,Кызылординская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Костанай,2,12900.0,25800.0,Костанайская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Атырау,2,12900.0,25800.0,Атырауская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Нур-Султан,2,12900.0,25800.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Алматы,3,12900.0,38700.0,Алматинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Актобе,1,12900.0,12900.0,Актюбинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Экибастуз,1,12900.0,12900.0,Павлодарская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Шымкент,6,12900.0,77400.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Усть-Каменогорск,5,12900.0,64500.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Уральск,5,12900.0,64500.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Тараз,1,12900.0,12900.0,Жамбылская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Семей,1,12900.0,12900.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Петропавловск,6,12900.0,77400.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Павлодар,6,12900.0,77400.0,Павлодарская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Костанай,13,12900.0,167700.0,Костанайская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Кокшетау,3,12900.0,38700.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Караганда,9,12900.0,116100.0,Карагандинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Атырау,11,12900.0,141900.0,Атырауская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Нур-Султан,2,12900.0,25800.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Нур-Султан,6,12900.0,77400.0,Акмолинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Алматы,5,12900.0,64500.0,Алматинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Актобе,4,12900.0,51600.0,Актюбинская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Актау,4,12900.0,51600.0,Мангистауская Область,Легковые автомобили,B класс,2019-01-31,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Экибастуз,7,11600.0,81200.0,Павлодарская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Экибастуз,1,11600.0,11600.0,Павлодарская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Шымкент,1,11600.0,11600.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Шымкент,1,11600.0,11600.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Шымкент,9,11600.0,104400.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Автомат,FWD,Шымкент,1,11600.0,11600.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Шымкент,1,11600.0,11600.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Шымкент,3,11600.0,34800.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Усть-Каменогорск,2,11600.0,23200.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Усть-Каменогорск,1,11600.0,11600.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Усть-Каменогорск,9,11600.0,104400.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Усть-Каменогорск,3,11600.0,34800.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Усть-Каменогорск,1,11600.0,11600.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Уральск,9,11600.0,104400.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Уральск,5,11600.0,58000.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Уральск,2,11600.0,23200.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Тараз,2,11600.0,23200.0,Жамбылская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Тараз,2,11600.0,23200.0,Жамбылская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Тараз,1,11600.0,11600.0,Жамбылская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Семей,2,11600.0,23200.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Семей,8,11600.0,92800.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Автомат,FWD,Семей,2,11600.0,23200.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Семей,5,11600.0,58000.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Петропавловск,1,11600.0,11600.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Петропавловск,8,11600.0,92800.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Петропавловск,2,11600.0,23200.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Петропавловск,1,11600.0,11600.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Павлодар,7,11600.0,81200.0,Павлодарская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Павлодар,2,11600.0,23200.0,Павлодарская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Павлодар,2,11600.0,23200.0,Павлодарская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Кызылорда,2,11600.0,23200.0,Кызылординская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Костанай,2,11600.0,23200.0,Костанайская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Костанай,1,11600.0,11600.0,Костанайская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Костанай,16,11600.0,185600.0,Костанайская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Костанай,7,11600.0,81200.0,Костанайская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Костанай,3,11600.0,34800.0,Костанайская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Кокшетау,1,11600.0,11600.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Кокшетау,4,11600.0,46400.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Кокшетау,4,11600.0,46400.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Каскелен,1,11600.0,11600.0,Алматинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Караганда,1,11600.0,11600.0,Карагандинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Караганда,1,11600.0,11600.0,Карагандинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Караганда,1,11600.0,11600.0,Карагандинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Караганда,10,11600.0,116000.0,Карагандинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Автомат,FWD,Караганда,1,11600.0,11600.0,Карагандинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Караганда,1,11600.0,11600.0,Карагандинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Караганда,2,11600.0,23200.0,Карагандинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Атырау,3,11600.0,34800.0,Атырауская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Автомат,FWD,Атырау,1,11600.0,11600.0,Атырауская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Атырау,2,11600.0,23200.0,Атырауская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Атырау,19,11600.0,220400.0,Атырауская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Атырау,3,11600.0,34800.0,Атырауская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Атырау,1,11600.0,11600.0,Атырауская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Нур-Султан,1,11600.0,11600.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Нур-Султан,3,11600.0,34800.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Нур-Султан,1,11600.0,11600.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Автомат,FWD,Нур-Султан,1,11600.0,11600.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Нур-Султан,5,11600.0,58000.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Нур-Султан,3,11600.0,34800.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Нур-Султан,2,11600.0,23200.0,Акмолинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Алматы,2,11600.0,23200.0,Алматинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Алматы,1,11600.0,11600.0,Алматинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Алматы,3,11600.0,34800.0,Алматинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Алматы,2,11600.0,23200.0,Алматинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Алматы,3,11600.0,34800.0,Алматинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.6,Механика,FWD,Актобе,3,11600.0,34800.0,Актюбинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2018,KAZ,F,1.8,Механика,FWD,Актобе,1,11600.0,11600.0,Актюбинская Область,Легковые автомобили,B класс,2019-02-28,1,1
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Актобе,3,11600.0,34800.0,Актюбинская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.6,Механика,FWD,Актау,7,11600.0,81200.0,Мангистауская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Механика,FWD,Актау,3,11600.0,34800.0,Мангистауская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Актау,2,11600.0,23200.0,Мангистауская Область,Легковые автомобили,B класс,2019-02-28,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Экибастуз,2,11600.0,23200.0,Павлодарская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Шымкент,1,11600.0,11600.0,Южно-Казахстанская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Усть-Каменогорск,2,11600.0,23200.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Уральск,3,11600.0,34800.0,Западно-Казахстанская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Талдыкорган,2,11600.0,23200.0,Алматинская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Семей,1,11600.0,11600.0,Восточно-Казахстанская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Петропавловск,1,11600.0,11600.0,Северо-Казахстанская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Павлодар,2,11600.0,23200.0,Павлодарская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Кызылорда,1,11600.0,11600.0,Кызылординская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Костанай,4,11600.0,46400.0,Костанайская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Кокшетау,1,11600.0,11600.0,Акмолинская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Каскелен,2,11600.0,23200.0,Алматинская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Караганда,4,11600.0,46400.0,Карагандинская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Нур-Султан,5,11600.0,58000.0,Акмолинская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Нур-Султан,1,11600.0,11600.0,Акмолинская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Алматы,3,11600.0,34800.0,Алматинская Область,Легковые автомобили,B класс,2019-03-31,1,0
БИПЭК АВТО,Lada,Vesta,2019,KAZ,F,1.8,Автомат,FWD,Актобе,1,11600.0,11600.0,Актюбинская Область,Легковые автомобили,B класс,2019-03-31,1,0
